num_expediente;fecha;hora;localizacion;numero;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2020S013108;23/09/2020;16:50:00;PLAZA. CONDE DE CASAL, 6;6;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;6;443198,96;4473071,62;N;NULL
2020S013169;24/09/2020;18:20:00;AVDA. CERRO MILANO, 143;143;VILLA DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;450137,61;4468334,42;N;NULL
2020S013217;25/09/2020;16:22:00;AVDA. MANZANARES / CALL. SAN POMPEYO;72;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;5;438689,12;4472514,48;N;NULL
2020S013217;25/09/2020;16:22:00;AVDA. MANZANARES / CALL. SAN POMPEYO;72;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Pasajero;De 50 a 54 años;Hombre;14;438689,12;4472514,48;N;NULL
2020S013219;23/09/2020;19:45:00;PASEO. PIÑONERO / PLAZA. MORERAS;8;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;6;437547,93;4475497,16;N;NULL
2020S013231;25/09/2020;20:00:00;CALL. ANTONIO MACHADO, 30;30;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;439038,82;4479992,11;N;NULL
2020S013231;25/09/2020;20:00:00;CALL. ANTONIO MACHADO, 30;30;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Pasajero;De 15 a 17 años;Mujer;6;439038,82;4479992,11;N;NULL
2020S013304;23/09/2020;14:15:00;CALL. LOPEZ DE HOYOS, 66;66;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;442487,6;4476980,16;N;NULL
2020S013308;26/09/2020;20:00:00;PASEO. CAMOENS Y VALERO, 2;2;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;438331,65;4475996,53;N;NULL
2020S013339;27/09/2020;14:45:00;EDIFI. TORRE ESPAÑA / CALL. ALCALDE SAINZ DE BARANDA;0;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;443776,97;4474633,45;N;NULL
2020S013340;27/09/2020;3:20:00;CALL. MEJIA LEQUERICA / CALL. BENEFICENCIA;7;CENTRO;Colisión lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;7;440772,97;4475337,48;N;NULL
2020S013391;25/09/2020;8:15:00;CALL. VALMOJADO, 53;53;LATINA;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;435721,25;4472000,52;N;NULL
2020S013412;22/09/2020;20:40:00;AVDA. SANTUARIO DE VALVERDE / CALL. MONASTERIO DE MONTESCLAROS;29;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;440509,95;4484103,69;N;NULL
2020S013417;28/09/2020;14:45:00;PLAZA. EMPERADOR CARLOS V, 8;8;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;6;441202,65;4473325,37;N;NULL
2020S013431;23/09/2020;22:25:00;PASEO. FLORIDA, 2;2;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;438873,94;4474740,48;N;NULL
2020S013456;28/09/2020;13:00:00;CALL. PRINCESA / CALL. QUINTANA;41;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;439272,82;4475639,39;N;NULL
2020S013469;28/09/2020;19:30:00;PLAZA. CARDENAL CISNEROS, 1;1;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;438443,88;4476853,16;N;NULL
2020S013471;28/09/2020;18:45:00;CALL. FUENTE CARRANTONA / AVDA. DOCTOR GARCIA TAPIA;41;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;5;446451,48;4473279,14;N;NULL
2020S013494;27/09/2020;12:30:00;PASEO. PIÑONERO / PQUE. CASA DE CAMPO;4;MONCLOA-ARAVACA;Colisión lateral;NULL;Bicicleta;Conductor;De 50 a 54 años;Hombre;NULL;437295,89;4476032,47;N;NULL
2020S013494;27/09/2020;12:30:00;PASEO. PIÑONERO / PQUE. CASA DE CAMPO;4;MONCLOA-ARAVACA;Colisión lateral;NULL;Bicicleta;Conductor;Más de 74 años;Hombre;NULL;437295,89;4476032,47;N;NULL
2020S013510;29/09/2020;20:50:00;CALL. BRUJAS / CALL. FLORENCIA;2;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;5;446820,27;4473025,05;N;NULL
2020S013526;30/09/2020;18:00:00;PASEO. PIÑONERO, 4;4;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;437295,89;4476032,47;N;NULL
2020S013526;30/09/2020;18:00:00;PASEO. PIÑONERO, 4;4;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;14;437295,89;4476032,47;N;NULL
2020S013594;28/09/2020;17:40:00;PASEO. ALAMEDA DE OSUNA, 2;2;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;448645,54;4477976,04;N;NULL
2020S013604;01/10/2020;23:30:00;CALL. BARQUILLO, 33;33;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Hombre;2;440988,9;4474972,12;N;NULL
2020S013667;01/10/2020;18:35:00;PLAZA. CASTILLA, 10;10;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;7;441596,55;4479648,59;N;NULL
2020S013674;02/10/2020;16:45:00;AVDA. CANILLEJAS A VICALVARO / AUTOV. M-40;100A;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;5;448141,99;4474418,74;N;NULL
2020S013704;03/10/2020;0:05:00;CALL. SALVADOR DE MADARIAGA, 54;54;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;444306,62;4476817,51;N;NULL
2020S013745;02/10/2020;20:15:00;CALL. NUESTRA SEÑORA DE VALVERDE, 123;123;FUENCARRAL-EL PARDO;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;441787,29;4483231,98;N;NULL
2020S013746;03/10/2020;19:50:00;CALL. ILUSION / CALL. TOLERANCIA;11;VICÁLVARO;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;452769,94;4472774,69;N;NULL
2020S013754;03/10/2020;21:00:00;CALL. SAN BERNARDO, 99;99;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;440147,88;4475794,53;N;NULL
2020S013804;03/10/2020;17:40:00;PASEO. MEDIANIL, ANILLO VERDE CICLISTA KM. 46,100;0;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Mujer;1;437213,16;4476295,9;N;NULL
2020S013818;04/10/2020;23:25:00;CALL. SANTA ENGRACIA, 91;91;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;440672,05;4476410,53;N;NULL
2020S013818;04/10/2020;23:25:00;CALL. SANTA ENGRACIA, 91;91;CHAMBERÍ;Atropello a persona;Despejado;Bicicleta;Peatón;Más de 74 años;Hombre;2;440672,05;4476410,53;N;NULL
2020S013873;05/10/2020;15:40:00;CTRA. GARABITAS, 0;0;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;1;435535,34;4476086,68;N;NULL
2020S013876;05/10/2020;20:35:00;CALL. SAN VALERIANO / CALL. BEIRE;7;TETUÁN;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;5;439980,12;4478025,88;N;NULL
2020S013889;02/10/2020;8:10:00;PASEO. PRADO, 4;4;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;14;441087,06;4474290,41;N;NULL
2020S013902;05/10/2020;13:05:00;CALL. EMBAJADORES, 122;122;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;440707,68;4472347,99;N;NULL
2020S013908;05/10/2020;11:57:00;CALL. NORAY / CALL. CATAMARAN;1;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;7;449452,99;4477966,83;N;NULL
2020S013922;05/10/2020;14:46:00;AVDA. ALBERTO ALCOCER, 8;8;CHAMARTÍN;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;5;441729,09;4478891,4;N;NULL
2020S013945;07/10/2020;0:55:00;PASEO. CASTELLANA / CALL. ELOY GONZALO;33;CHAMBERÍ;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;7;441557,86;4476019,79;N;NULL
2020S013954;06/10/2020;8:20:00;AVDA. MEDITERRANEO, 16;16;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;442639,42;4473159,39;N;NULL
2020S014000;01/10/2020;18:05:00;PASEO. PRADO, 8;8;CENTRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;1;441058,56;4474164,31;N;NULL
2020S014048;08/10/2020;13:30:00;PLAZA. COLON / PASEO. RECOLETOS;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;441368,74;4475160,87;N;NULL
2020S014069;08/10/2020;19:50:00;CUSTA. SAN VICENTE, 1;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;439283,9;4474638,76;N;NULL
2020S014103;08/10/2020;6:30:00;CALL. BATALLA DEL SALADO / CALL. GENERAL PALANCA;35;ARGANZUELA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;1;440920,75;4472348,45;N;NULL
2020S014105;09/10/2020;13:15:00;CALL. ROBERTO DOMINGO / AVDA. TOREROS;3;SALAMANCA;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;443910,57;4476230,29;N;NULL
2020S014107;08/10/2020;18:12:00;CALL. ANTONIO DE CABEZON / CALL. ANTONIO DE CABEZON;37;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;442235,86;4482861,09;N;NULL
2020S014119;09/10/2020;17:15:00;CALL. CALVARIO / CALL. LAVAPIES;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;NULL;440304,15;4473643,49;N;NULL
2020S014144;10/10/2020;0:30:00;CALL. BRAVO MURILLO, 173;173;TETUÁN;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;14;440369,56;4478282,25;N;NULL
2020S014156;09/10/2020;14:00:00;CALL. HERMOSILLA / CALL. GENERAL PARDIÑAS;75;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;442493,27;4475274,56;N;NULL
2020S014159;09/10/2020;22:50:00;CALL. ALCALA, 85;85;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;441839,49;4474694,76;N;NULL
2020S014161;10/10/2020;11:25:00;AVDA. POBLADOS, 127;127;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;2;438193,35;4469454,49;N;NULL
2020S014168;09/10/2020;20:50:00;CALL. PRINCIPE DE VERGARA, 82;82;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;442401,63;4476312,9;N;NULL
2020S014176;10/10/2020;17:15:00;CALL. SAN BERNARDO, 46;46;CENTRO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Hombre;NULL;439999,37;4475137,76;N;NULL
2020S014179;10/10/2020;20:55:00;AVDA. RAFAEL ALBERTI, 32;32;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;NULL;445450,95;4470676,8;N;NULL
2020S014189;11/10/2020;1:45:00;CALL. GUZMAN EL BUENO, 6;6;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;2;439494,75;4475852,34;N;NULL
2020S014216;09/10/2020;20:00:00;AVDA. MORERAS, 3;3;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;7;439022,53;4478102,29;N;NULL
2020S014216;09/10/2020;20:00:00;AVDA. MORERAS, 3;3;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;14;439022,53;4478102,29;N;NULL
2020S014251;11/10/2020;11:45:00;AVDA. POBLADOS / AUTOV. A-42;120;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;14;438534,23;4469448,34;N;NULL
2020S014254;12/10/2020;8:10:00;CALL. MARIA DE MOLINA, 36;36;SALAMANCA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;442022,24;4476544,41;N;NULL
2020S014258;11/10/2020;12:05:00;PASEO. SANTA MARIA DE LA CABEZA / PASEO. ESPERANZA;92;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;440369,6;4472116,26;N;NULL
2020S014302;11/10/2020;13:34:00;CALL. LOS YEBENES, 6;6;LATINA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;435896,14;4472144,92;N;NULL
2020S014314;13/10/2020;15:00:00;CALL. SAN BERNARDO / CALL. SAN HERMENEGILDO;85;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;14;440085,52;4475551,61;N;NULL
2020S014359;14/10/2020;17:30:00;PASEO. COMANDANTE FORTEA / CALL. SANTA COMBA;67;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Mujer;NULL;437811,31;4475538,22;N;NULL
2020S014362;14/10/2020;18:20:00;GTA. EDIMBURGO / CALL. RIBERA DEL SENA;1;BARAJAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;447037,58;4479945;N;NULL
2020S014364;10/10/2020;16:10:00;PLAZA. BEATA MARIA ANA DE JESUS, 10;10;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Conductor;De 15 a 17 años;Hombre;14;440992,21;4471708,45;N;NULL
2020S014364;10/10/2020;16:10:00;PLAZA. BEATA MARIA ANA DE JESUS, 10;10;ARGANZUELA;Atropello a persona;Despejado;Bicicleta;Peatón;De 50 a 54 años;Mujer;7;440992,21;4471708,45;N;NULL
2020S014401;14/10/2020;18:20:00;AVDA. CARONDELET, 37;37;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;445883,78;4477878,36;N;NULL
2020S014411;15/10/2020;19:10:00;AVDA. BUENOS AIRES / AVDA. ENTREVIAS;99;PUENTE DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;444600,03;4470098,31;N;NULL
2020S014411;15/10/2020;19:10:00;AVDA. BUENOS AIRES / AVDA. ENTREVIAS;99;PUENTE DE VALLECAS;Atropello a persona;Despejado;Bicicleta;Peatón;De 35 a 39 años;Hombre;NULL;444600,03;4470098,31;N;NULL
2020S014441;10/10/2020;13:40:00;CALL. TOLIMA, 12;12;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;446434,08;4480287,68;N;NULL
2020S014477;16/10/2020;18:05:00;CALL. VALMOJADO / CALL. ILLESCAS;121;LATINA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;435673,09;4471524,69;N;NULL
2020S014488;16/10/2020;21:00:00;PASEO. CASTELLANA / CALL. VITRUVIO;80;CHAMARTÍN;Alcance;NULL;Bicicleta;Conductor;De 35 a 39 años;Hombre;NULL;441390,32;4477030,64;N;NULL
2020S014516;17/10/2020;15:00:00;CALL. SOFIA, FAROLA 101;7;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;6;448354,41;4474500,04;N;NULL
2020S014528;17/10/2020;17:20:00;AVDA. GRAN VIA DE SAN FRANCISCO, 5;5;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Mujer;7;439539,99;4473247,74;N;NULL
2020S014570;18/10/2020;11:50:00;AVDA. LAS FUERZAS ARMADAS, 1;1;HORTALEZA;Alcance;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;3;445636,23;4481782,08;N;NULL
2020S014578;18/10/2020;14:45:00;AVDA. MEDITERRANEO, 37;37;RETIRO;Choque contra obstáculo fijo;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;1;443038,44;4473151,38;N;NULL
2020S014615;19/10/2020;6:30:00;AVDA. ASTER, 52;52;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;443469,73;4478808,7;N;NULL
2020S014628;18/10/2020;12:10:00;CALL. MAYORAZGO DE DUARTE / CALL. SUERTES DE LA VILLA;40;VICÁLVARO;Caída;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;2;453615,4;4473068,18;N;NULL
2020S014646;18/10/2020;22:15:00;AVDA. GENERAL PERON, 16;16;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;440902,09;4478189,04;N;NULL
2020S014666;18/10/2020;14:40:00;RONDA. TOLEDO, 14;14;ARGANZUELA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Mujer;1;439936,78;4473037,12;N;NULL
2020S014696;18/10/2020;9:40:00;CMNO. ARROYO DE VALDEBEBAS, 9;9;HORTALEZA;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;444711,11;4483827,56;N;NULL
2020S014712;14/10/2020;14:15:00;CALL. ORDICIA / AVDA. RAFAELA YBARRA;2;USERA;Colisión lateral;Se desconoce;Bicicleta;Conductor;De 35 a 39 años;Mujer;2;439504,95;4468726,01;N;NULL
2020S014722;20/10/2020;16:15:00;CALL. SEPULVEDA / CALL. GOTARRENDURA;9;LATINA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;437363,11;4472857,7;N;NULL
2020S014766;19/10/2020;12:40:00;PASEO. PIÑONERO - ANILLO VERDE CASA DE CAMPO;8;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;437547,93;4475497,16;N;NULL
2020S014766;19/10/2020;12:40:00;PASEO. PIÑONERO - ANILLO VERDE CASA DE CAMPO;8;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;2;437547,93;4475497,16;N;NULL
2020S014792;20/10/2020;17:20:00;CALL. SERRANO, 25;25;SALAMANCA;Caída;LLuvia intensa;Bicicleta;Conductor;De 40 a 44 años;Hombre;6;441654,53;4475334,65;N;NULL
2020S014843;22/10/2020;14:10:00;CALL. PALMA / CALL. CORREDERA ALTA DE SAN PABLO;3;CENTRO;Caída;Nublado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;440456,9;4475285,9;N;NULL
2020S014918;23/10/2020;14:00:00;CALL. GRAN VIA, 46;46;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;440117,48;4474668,12;N;NULL
2020S014930;22/10/2020;16:25:00;CALL. ARROYO DE LA MEDIA LEGUA, 37;37;MORATALAZ;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;6;444512,14;4473751,38;N;NULL
2020S014948;23/10/2020;19:30:00;PLAZA. INDEPENDENCIA / CALL. SERRANO;5;SALAMANCA;Caída;LLuvia intensa;Bicicleta;Conductor;De 40 a 44 años;Hombre;7;441598,87;4474676,12;N;NULL
2020S014955;23/10/2020;20:30:00;CALL. ALMAGRO, 7;7;CHAMBERÍ;Colisión lateral;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;5;441089,23;4475607,85;N;NULL
2020S014980;23/10/2020;12:40:00;PASEO. ALAMEDA DE OSUNA, 46;46;BARAJAS;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;5;449096,51;4478349,98;N;NULL
2020S014997;23/10/2020;17:40:00;CALL. JUAN BRAVO / CALL. CLAUDIO COELLO;3;SALAMANCA;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Hombre;5;441889,26;4476076,75;N;NULL
2020S015013;24/10/2020;14:30:00;CALL. TERUEL / CALL. DULCINEA;46;TETUÁN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;440648,72;4478056,39;N;NULL
2020S015041;23/10/2020;9:50:00;CALL. SEPULVEDA, 1;1;LATINA;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;2;438516,03;4473368,3;N;NULL
2020S015044;25/10/2020;12:15:00;CALL. ALCALA, 47;47;CENTRO;Alcance;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Mujer;2;440962,24;4474513,6;N;NULL
2020S015049;25/10/2020;14:30:00;SAN VICENTE FERRER, 58-60;58;CENTRO;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;1;440098,66;4475284,68;N;NULL
2020S015065;25/10/2020;20:15:00;CALL. ISAAC PERAL, 54;54;CHAMBERÍ;Colisión fronto-lateral;LLuvia intensa;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;439120,6;4476927,11;N;NULL
2020S015148;26/10/2020;13:45:00;CALL. ARTURO SORIA, 197;197;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;443993,21;4478954,82;N;NULL
2020S015175;25/10/2020;20:40:00;CALL. CERRO DEL CASTAÑAR / CALL. LA MASO;70;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Lluvia débil;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;439536,58;4482631,83;N;NULL
2020S015197;27/10/2020;11:35:00;GTA. ISIDRO GONZALEZ VELAZQUEZ / CALL. EMMA PENELLA;0;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;446916,34;4481414,38;N;NULL
2020S015214;27/10/2020;9:50:00;CALL. RAFAEL FINAT / CALL. FUERTE DE NAVIDAD;24;LATINA;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;434938,11;4470535,27;N;NULL
2020S015235;28/10/2020;19:00:00;AVDA. BURGOS / AUTOV. M-11;48;CHAMARTÍN;Colisión lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;3;442734,71;4481608,57;N;NULL
2020S015246;28/10/2020;11:30:00;CALL. JOAQUIN COSTA / CALL. VELAZQUEZ;35;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;441945,93;4477328,38;N;NULL
2020S015264;29/10/2020;12:40:00;CALL. SANTA ENGRACIA, 115;115;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Mujer;2;440607,26;4476613,59;N;NULL
2020S015281;29/10/2020;14:05:00;PASEO. CASTELLANA, 81;81;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;1;441320,27;4477646,64;N;NULL
2020S015311;29/10/2020;20:25:00;CALL. O'DONNELL / CALL. ALCALA;2;RETIRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;7;442214,02;4474738,67;N;NULL
2020S015381;30/10/2020;23:50:00;PLAZA. INDEPENDENCIA / CALL. ALCALA;1;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;2;441494,31;4474619,81;N;NULL
2020S015404;31/10/2020;12:00:00;CALL. SOFIA, 101;101;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;14;448653,3;4474638,85;N;NULL
2020S015404;31/10/2020;12:00:00;CALL. SOFIA, 101;101;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 65 a 69 años;Hombre;5;448653,3;4474638,85;N;NULL
2020S015410;31/10/2020;12:10:00;CALL. SOFIA / AVDA. CANILLEJAS A VICALVARO;7;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;448354,41;4474500,04;N;NULL
2020S015423;31/10/2020;18:45:00;AVDA. GRAN VIA DE SAN FRANCISCO, 15;15;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;439443,62;4473439,95;N;NULL
2020S015444;31/10/2020;11:00:00;PQUE. CASA DE CAMPO-GARABITAS;0;MONCLOA-ARAVACA;Atropello a animal;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;1;435375,09;4477840,79;N;NULL
2020S015459;30/10/2020;13:10:00;AVDA. MONASTERIO DE SILOS,  FAROLA 277;7B;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;1;439743,35;4483930,72;N;NULL
2020S015459;30/10/2020;13:10:00;AVDA. MONASTERIO DE SILOS,  FAROLA 277;7B;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;439743,35;4483930,72;N;NULL
2020S015495;01/11/2020;4:10:00;CALL. EMILIO VARGAS / CALL. AGASTIA;11;CIUDAD LINEAL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;6;444599,23;4477741,29;N;NULL
2020S015503;01/11/2020;0:25:00;CALL. TOLEDO, 81;81;CENTRO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;14;439825,42;4473526,47;N;NULL
2020S015503;01/11/2020;0:25:00;CALL. TOLEDO, 81;81;CENTRO;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 40 a 44 años;Mujer;7;439825,42;4473526,47;N;NULL
